"description","name","sku","pack","size","gtin","retail_price","is_catch_weight","average_case_weight","image","manufacturer_sku","ordering_unit","is_broken_case","avg_case_weight","content_url","brand","level 1","level 2","level 3","manufacturer_name","distributor_name","unitPrice","extra_data"
"","JUICE STRAWBERRY BANANA KERNS","G6904","","24/11.5 OZ","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/g6904.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-G6904","KERNS","","","","","","","{}"
"","JUICE TEA & LEMONADE BOTTLE","G52300","","24/16oz","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/g52300.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-G52300","NANTUCKET","","","","","","","{}"
"","JUICE TOMATO CANNED","18238","","12/46 OZ","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/5006.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-18238","SACRAMENTO","","","","","","","{}"
"","JUICE V8 VEGETABLE CAN","G40213","","24/11.5oz","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/g40213.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-G40213","CAMPBELL'S","","","","","","","{}"
"","LEMONADE ORIGINAL GLASS CRV INCL","G52302","","12/16oz","","","","","https://s3.us-west-1.wasabisys.com/ifsmain-wis-images/qa/products/images/7512.jpg","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-G52302","HUBERT'S","","","","","","","{}"
"","CONCENTRATE GREEN TEA","22711","","12/32 OZ","","","","","","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-22711","TRACTOR","","","","","","","{}"
"","CONCENTRATE HIBISCUS JAMAICA","22565","","12/32 OZ","","","","","","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-22565","TRACTOR","","","","","","","{}"
"","DRINK LEMONELA","G2349","","12/16oz","","","","","","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-G2349","GUAYAKI","","","","","","","{}"
"","JUICE APPLE LANGERS","22664","","1/GAL","","","","","","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-22664","LANGER'S","","","","","","","{}"
"","JUICE APPLE ORGANIC JUICY JUICE","20558","","24/6.75 OZ","","","","","","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-20558","JUICY JUICE","","","","","","","{}"
"","JUICE APPLE PLASTIC MARTINELLI'S","23712","","12/10 OZ","","","","","","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-23712","MARTINELLI'S","","","","","","","{}"
"","JUICE APPLE UNSWEETENED BLUEBIRD","21625","","12/46 OZ","","","","","","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-21625","BLUEBIRD","","","","","","","{}"
"","JUICE GRAPE ORGANIC WHITE","15723","","6/32 OZ","","","","","","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-15723","SANTA CRUZ","","","","","","","{}"
"","JUICE HONEST KIDS FRUIT PUNCH ORGANIC","20868","","40/6 OZ","","","","","","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-20868","HONEST KIDS","","","","","","","{}"
"","JUICE PINEAPPLE 5.5 OZ","20332","","48/5.5 OZ","","","","","","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-20332","FLORIDA'S NAT","","","","","","","{}"
"","JUICE PINEAPPLE BLUEBIRD","20264","","12/46 OZ","","","","","","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-20264","FLORIDA'S NAT","","","","","","","{}"
"","JUICE PINEAPPLE CANNED","16744","","12/46 OZ","","","","","","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-16744","CALIFORNIA GIRL","","","","","","","{}"
"","JUICE PINEAPPLE FIRST ST.","20851","","1/EACH","","","","","","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-20851","FIRST ST","","","","","","","{}"
"","JUICE PINEAPPLE LANGER","20239","","4/64OZ/CASE","","","","","","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-20239","LANGER'S","","","","","","","{}"
"","JUICE TOMATO CANNED","16107","","12/46 OZ","","","","","","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-16107","","","","","","","","{}"
"","OIL CANOLA SALAD DRUM","23701","","1/420 #","","","","","","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-23701","PACKER","","","","","","","{}"
"","JUICE CLAMATO 64 OZ SPANISH LABEL","26560","","8/64 OZ","","","","","","","","","","https://supplies.individualfoodservice.com/Catalog/Food/Beverages/Juice/IFS-26560","CLAMATO","","","","","","","{}"
